site,depth_m,date_time,date,day_t,temp_C,I_lux,I_ppfd
Oakhampton,2,31/05/2021 12:48:00,31/05/2021,151,13.76825237,18017.2793,333.319667
Oakhampton,2,31/05/2021 13:48:00,31/05/2021,151,13.72535133,10050.55957,185.9353521
Oakhampton,2,31/05/2021 14:48:00,31/05/2021,151,13.59665012,5539.839844,102.4870371
Oakhampton,2,31/05/2021 15:48:00,31/05/2021,151,13.51084995,2488.959961,46.04575928
Oakhampton,2,31/05/2021 16:48:00,31/05/2021,151,13.42504883,111.0800018,2.054980034
Oakhampton,2,31/05/2021 17:48:00,31/05/2021,151,13.42504883,0,0
Oakhampton,2,31/05/2021 18:48:00,31/05/2021,151,13.42504883,0,0
Oakhampton,2,31/05/2021 19:48:00,31/05/2021,151,13.42504883,0,0
Oakhampton,2,31/05/2021 20:48:00,31/05/2021,151,13.42504883,0,0
Oakhampton,2,31/05/2021 21:48:00,31/05/2021,151,13.42504883,0,0
Oakhampton,2,31/05/2021 22:48:00,31/05/2021,151,13.46794891,0,0
Oakhampton,2,31/05/2021 23:48:00,31/05/2021,151,13.38214874,0,0
Tower Bay,2,31/05/2021 00:26:00,31/05/2021,151,12.99604511,0,0
Tower Bay,2,31/05/2021 01:26:00,31/05/2021,151,13.0389452,0,0
Tower Bay,2,31/05/2021 02:26:00,31/05/2021,151,12.99604511,0,0
Tower Bay,2,31/05/2021 03:26:00,31/05/2021,151,13.08184528,0,0
Tower Bay,2,31/05/2021 04:26:00,31/05/2021,151,13.0389452,0,0
Tower Bay,2,31/05/2021 05:26:00,31/05/2021,151,13.08184528,0,0
Tower Bay,2,31/05/2021 06:26:00,31/05/2021,151,12.99604511,0,0
Tower Bay,2,31/05/2021 07:26:00,31/05/2021,151,12.99604511,61.36000061,1.135160011
Tower Bay,2,31/05/2021 08:26:00,31/05/2021,151,13.08184528,2083.840088,38.55104163
Tower Bay,2,31/05/2021 09:26:00,31/05/2021,151,13.21054554,3836.159912,70.96895837
Tower Bay,2,31/05/2021 10:26:00,31/05/2021,151,13.21054554,7477.759766,138.3385557
Tower Bay,2,31/05/2021 11:26:00,31/05/2021,151,13.25344753,8535.040039,157.8982407
Tower Bay,2,31/05/2021 12:26:00,31/05/2021,151,13.21054554,5875.200195,108.6912036
Tower Bay,2,31/05/2021 13:26:00,31/05/2021,151,13.21054554,7063.040039,130.6662407
Tower Bay,2,31/05/2021 14:26:00,31/05/2021,151,13.16764641,5429.759766,100.4505557
Tower Bay,2,31/05/2021 15:26:00,31/05/2021,151,13.12474632,1617.280029,29.91968054
Tower Bay,2,31/05/2021 16:26:00,31/05/2021,151,12.99604511,380.9599915,7.047759842
Tower Bay,2,31/05/2021 17:26:00,31/05/2021,151,12.99604511,0,0
Tower Bay,2,31/05/2021 18:26:00,31/05/2021,151,12.99604511,0,0
Tower Bay,2,31/05/2021 19:26:00,31/05/2021,151,12.95314407,0,0
Tower Bay,2,31/05/2021 20:26:00,31/05/2021,151,13.0389452,0,0
Tower Bay,2,31/05/2021 21:26:00,31/05/2021,151,13.0389452,0,0
Tower Bay,2,31/05/2021 22:26:00,31/05/2021,151,12.99604511,0,0
Tower Bay,2,31/05/2021 23:26:00,31/05/2021,151,12.95314407,0,0
Oakhampton,2,1/06/2021 00:48:00,1/06/2021,152,13.38214874,0,0
Oakhampton,2,1/06/2021 01:48:00,1/06/2021,152,13.42504883,0,0
Oakhampton,2,1/06/2021 02:48:00,1/06/2021,152,13.3392477,0,0
Oakhampton,2,1/06/2021 03:48:00,1/06/2021,152,13.38214874,0,0
Oakhampton,2,1/06/2021 04:48:00,1/06/2021,152,13.3392477,0,0
Oakhampton,2,1/06/2021 05:48:00,1/06/2021,152,13.3392477,0,0
Oakhampton,2,1/06/2021 06:48:00,1/06/2021,152,13.3392477,0,0
Oakhampton,2,1/06/2021 07:48:00,1/06/2021,152,13.3392477,244.6399994,4.525839989
Oakhampton,2,1/06/2021 08:48:00,1/06/2021,152,13.38214874,468.3200073,8.663920135
Oakhampton,2,1/06/2021 09:48:00,1/06/2021,152,13.38214874,1111.680054,20.56608099
Oakhampton,2,1/06/2021 10:48:00,1/06/2021,152,13.3392477,2917.120117,53.96672217
Oakhampton,2,1/06/2021 11:48:00,1/06/2021,152,13.3392477,4230.399902,78.26239819
Oakhampton,2,1/06/2021 12:48:00,1/06/2021,152,13.42504883,4771.839844,88.27903711
Oakhampton,2,1/06/2021 13:48:00,1/06/2021,152,13.59665012,6136.319824,113.5219167
Oakhampton,2,1/06/2021 14:48:00,1/06/2021,152,13.42504883,3297.280029,60.99968054
Oakhampton,2,1/06/2021 15:48:00,1/06/2021,152,13.38214874,1452.800049,26.8768009
Oakhampton,2,1/06/2021 16:48:00,1/06/2021,152,13.42504883,62.40000153,1.154400028
Oakhampton,2,1/06/2021 17:48:00,1/06/2021,152,13.42504883,0,0
Oakhampton,2,1/06/2021 18:48:00,1/06/2021,152,13.51084995,0,0
Oakhampton,2,1/06/2021 19:48:00,1/06/2021,152,13.59665012,0,0
Oakhampton,2,1/06/2021 20:48:00,1/06/2021,152,13.55375004,0,0
Oakhampton,2,1/06/2021 21:48:00,1/06/2021,152,13.55375004,0,0
Oakhampton,2,1/06/2021 22:48:00,1/06/2021,152,13.59665012,0,0
Oakhampton,2,1/06/2021 23:48:00,1/06/2021,152,13.59665012,0,0
Tower Bay,2,1/06/2021 00:26:00,1/06/2021,152,13.0389452,0,0
Tower Bay,2,1/06/2021 01:26:00,1/06/2021,152,12.95314407,0,0
Tower Bay,2,1/06/2021 02:26:00,1/06/2021,152,12.91024399,0,0
Tower Bay,2,1/06/2021 03:26:00,1/06/2021,152,12.95314407,0,0
Tower Bay,2,1/06/2021 04:26:00,1/06/2021,152,12.95314407,0,0
Tower Bay,2,1/06/2021 05:26:00,1/06/2021,152,12.99604511,0,0
Tower Bay,2,1/06/2021 06:26:00,1/06/2021,152,12.91024399,0,0
Tower Bay,2,1/06/2021 07:26:00,1/06/2021,152,12.8673439,6.71999979,0.124319996
Tower Bay,2,1/06/2021 08:26:00,1/06/2021,152,12.91024399,209.0399933,3.867239876
Tower Bay,2,1/06/2021 09:26:00,1/06/2021,152,12.95314407,2680.320068,49.58592126
Tower Bay,2,1/06/2021 10:26:00,1/06/2021,152,12.99604511,2653.439941,49.08863892
Tower Bay,2,1/06/2021 11:26:00,1/06/2021,152,13.21054554,8529.919922,157.8035186
Tower Bay,2,1/06/2021 12:26:00,1/06/2021,152,13.08184528,3610.879883,66.80127783
Tower Bay,2,1/06/2021 13:26:00,1/06/2021,152,13.25344753,6638.080078,122.8044814
Tower Bay,2,1/06/2021 14:26:00,1/06/2021,152,13.16764641,7070.720215,130.808324
Tower Bay,2,1/06/2021 15:26:00,1/06/2021,152,13.16764641,1904,35.224
Tower Bay,2,1/06/2021 16:26:00,1/06/2021,152,13.08184528,221.3600006,4.095160011
Tower Bay,2,1/06/2021 17:26:00,1/06/2021,152,13.0389452,0,0
Tower Bay,2,1/06/2021 18:26:00,1/06/2021,152,13.0389452,0,0
Tower Bay,2,1/06/2021 19:26:00,1/06/2021,152,12.99604511,0,0
Tower Bay,2,1/06/2021 20:26:00,1/06/2021,152,12.99604511,0,0
Tower Bay,2,1/06/2021 21:26:00,1/06/2021,152,12.99604511,0,0
Tower Bay,2,1/06/2021 22:26:00,1/06/2021,152,12.99604511,0,0
Tower Bay,2,1/06/2021 23:26:00,1/06/2021,152,13.0389452,0,0
Oakhampton,2,2/06/2021 00:48:00,2/06/2021,153,13.68245125,0,0
Oakhampton,2,2/06/2021 01:48:00,2/06/2021,153,13.68245125,0,0
Oakhampton,2,2/06/2021 02:48:00,2/06/2021,153,13.59665012,0,0
Oakhampton,2,2/06/2021 03:48:00,2/06/2021,153,13.63955116,0,0
Oakhampton,2,2/06/2021 04:48:00,2/06/2021,153,13.63955116,0,0
Oakhampton,2,2/06/2021 05:48:00,2/06/2021,153,13.63955116,0,0
Oakhampton,2,2/06/2021 06:48:00,2/06/2021,153,13.68245125,0,0
Oakhampton,2,2/06/2021 07:48:00,2/06/2021,153,13.63955116,421.2799988,7.793679977
Oakhampton,2,2/06/2021 08:48:00,2/06/2021,153,13.72535133,2565.76001,47.46656018
Oakhampton,2,2/06/2021 09:48:00,2/06/2021,153,13.76825237,5141.759766,95.12255566
Oakhampton,2,2/06/2021 10:48:00,2/06/2021,153,14.11145496,14464,267.584
Oakhampton,2,2/06/2021 11:48:00,2/06/2021,153,13.93985367,8509.44043,157.4246479
Oakhampton,2,2/06/2021 12:48:00,2/06/2021,153,14.02565384,11550.71973,213.6883149
Oakhampton,2,2/06/2021 13:48:00,2/06/2021,153,14.15435505,10705.91992,198.0595186
Oakhampton,2,2/06/2021 14:48:00,2/06/2021,153,13.93985367,4079.360107,75.46816199
Oakhampton,2,2/06/2021 15:48:00,2/06/2021,153,13.89695358,1504,27.824
Oakhampton,2,2/06/2021 16:48:00,2/06/2021,153,13.85405254,70.16000366,1.297960068
Oakhampton,2,2/06/2021 17:48:00,2/06/2021,153,13.81115246,0,0
Oakhampton,2,2/06/2021 18:48:00,2/06/2021,153,13.81115246,0,0
Oakhampton,2,2/06/2021 19:48:00,2/06/2021,153,13.76825237,0,0
Oakhampton,2,2/06/2021 20:48:00,2/06/2021,153,13.72535133,0,0
Oakhampton,2,2/06/2021 21:48:00,2/06/2021,153,13.72535133,0,0
Oakhampton,2,2/06/2021 22:48:00,2/06/2021,153,13.68245125,0,0
Oakhampton,2,2/06/2021 23:48:00,2/06/2021,153,13.63955116,0,0
Tower Bay,2,2/06/2021 00:26:00,2/06/2021,153,13.0389452,0,0
Tower Bay,2,2/06/2021 01:26:00,2/06/2021,153,12.95314407,0,0
Tower Bay,2,2/06/2021 02:26:00,2/06/2021,153,12.91024399,0,0
Tower Bay,2,2/06/2021 03:26:00,2/06/2021,153,12.99604511,0,0
Tower Bay,2,2/06/2021 04:26:00,2/06/2021,153,12.95314407,0,0
Tower Bay,2,2/06/2021 05:26:00,2/06/2021,153,12.91024399,0,0
Tower Bay,2,2/06/2021 06:26:00,2/06/2021,153,12.91024399,0,0
Tower Bay,2,2/06/2021 07:26:00,2/06/2021,153,12.95314407,27.31999969,0.505419994
Tower Bay,2,2/06/2021 08:26:00,2/06/2021,153,12.99604511,1925.119995,35.61471991
Tower Bay,2,2/06/2021 09:26:00,2/06/2021,153,12.99604511,2595.199951,48.0111991
Tower Bay,2,2/06/2021 10:26:00,2/06/2021,153,13.12474632,8176.640137,151.2678425
Tower Bay,2,2/06/2021 11:26:00,2/06/2021,153,13.12474632,4346.879883,80.41727783
Tower Bay,2,2/06/2021 12:26:00,2/06/2021,153,13.12474632,5885.439941,108.8806389
Tower Bay,2,2/06/2021 13:26:00,2/06/2021,153,13.12474632,1912.959961,35.38975928
Tower Bay,2,2/06/2021 14:26:00,2/06/2021,153,13.0389452,1045.439941,19.34063892
Tower Bay,2,2/06/2021 15:26:00,2/06/2021,153,12.99604511,586.7199707,10.85431946
Tower Bay,2,2/06/2021 16:26:00,2/06/2021,153,13.0389452,192.6399994,3.563839989
Tower Bay,2,2/06/2021 17:26:00,2/06/2021,153,13.0389452,0,0
Tower Bay,2,2/06/2021 18:26:00,2/06/2021,153,12.99604511,0,0
Tower Bay,2,2/06/2021 19:26:00,2/06/2021,153,13.0389452,0,0
Tower Bay,2,2/06/2021 20:26:00,2/06/2021,153,12.99604511,0,0
Tower Bay,2,2/06/2021 21:26:00,2/06/2021,153,12.99604511,0,0
Tower Bay,2,2/06/2021 22:26:00,2/06/2021,153,12.99604511,0,0
Tower Bay,2,2/06/2021 23:26:00,2/06/2021,153,13.0389452,0,0
Oakhampton,2,3/06/2021 00:48:00,3/06/2021,154,13.59665012,0,0
Oakhampton,2,3/06/2021 01:48:00,3/06/2021,154,13.63955116,0,0
Oakhampton,2,3/06/2021 02:48:00,3/06/2021,154,13.59665012,0,0
Oakhampton,2,3/06/2021 03:48:00,3/06/2021,154,13.63955116,0,0
Oakhampton,2,3/06/2021 04:48:00,3/06/2021,154,13.55375004,0,0
Oakhampton,2,3/06/2021 05:48:00,3/06/2021,154,13.55375004,0,0
Oakhampton,2,3/06/2021 06:48:00,3/06/2021,154,13.55375004,0,0
Oakhampton,2,3/06/2021 07:48:00,3/06/2021,154,13.51084995,700.1599731,12.9529595
Oakhampton,2,3/06/2021 08:48:00,3/06/2021,154,13.51084995,3092.47998,57.21087964
Oakhampton,2,3/06/2021 09:48:00,3/06/2021,154,13.59665012,3509.76001,64.93056018
Oakhampton,2,3/06/2021 10:48:00,3/06/2021,154,13.72535133,10982.40039,203.1744072
Oakhampton,2,3/06/2021 11:48:00,3/06/2021,154,13.72535133,17264.64063,319.3958516
Oakhampton,2,3/06/2021 12:48:00,3/06/2021,154,13.59665012,6650.879883,123.0412778
Oakhampton,2,3/06/2021 13:48:00,3/06/2021,154,13.59665012,6730.240234,124.5094443
Oakhampton,2,3/06/2021 14:48:00,3/06/2021,154,13.55375004,2569.600098,47.53760181
Oakhampton,2,3/06/2021 15:48:00,3/06/2021,154,13.51084995,635.5200195,11.75712036
Oakhampton,2,3/06/2021 16:48:00,3/06/2021,154,13.42504883,45.15999985,0.835459997
Oakhampton,2,3/06/2021 17:48:00,3/06/2021,154,13.38214874,0,0
Oakhampton,2,3/06/2021 18:48:00,3/06/2021,154,13.42504883,0,0
Oakhampton,2,3/06/2021 19:48:00,3/06/2021,154,13.38214874,0,0
Oakhampton,2,3/06/2021 20:48:00,3/06/2021,154,13.38214874,0,0
Oakhampton,2,3/06/2021 21:48:00,3/06/2021,154,13.38214874,0,0
Oakhampton,2,3/06/2021 22:48:00,3/06/2021,154,13.3392477,0,0
Oakhampton,2,3/06/2021 23:48:00,3/06/2021,154,13.38214874,0,0
Tower Bay,2,3/06/2021 00:26:00,3/06/2021,154,12.99604511,0,0
Tower Bay,2,3/06/2021 01:26:00,3/06/2021,154,13.0389452,0,0
Tower Bay,2,3/06/2021 02:26:00,3/06/2021,154,12.99604511,0,0
Tower Bay,2,3/06/2021 03:26:00,3/06/2021,154,12.99604511,0,0
Tower Bay,2,3/06/2021 04:26:00,3/06/2021,154,12.95314407,0,0
Tower Bay,2,3/06/2021 05:26:00,3/06/2021,154,12.95314407,0,0
Tower Bay,2,3/06/2021 06:26:00,3/06/2021,154,12.95314407,0,0
Tower Bay,2,3/06/2021 07:26:00,3/06/2021,154,12.91024399,11.26000023,0.208310004
Tower Bay,2,3/06/2021 08:26:00,3/06/2021,154,12.99604511,1218.23999,22.53743982
Tower Bay,2,3/06/2021 09:26:00,3/06/2021,154,13.0389452,1810.560059,33.49536108
Tower Bay,2,3/06/2021 10:26:00,3/06/2021,154,12.99604511,793.9199829,14.68751968
Tower Bay,2,3/06/2021 11:26:00,3/06/2021,154,12.99604511,604.7999878,11.18879977
Tower Bay,2,3/06/2021 12:26:00,3/06/2021,154,13.0389452,2329.600098,43.09760181
Tower Bay,2,3/06/2021 13:26:00,3/06/2021,154,13.0389452,2322.560059,42.96736108
Tower Bay,2,3/06/2021 14:26:00,3/06/2021,154,13.08184528,3557.120117,65.80672217
Tower Bay,2,3/06/2021 15:26:00,3/06/2021,154,13.0389452,2859.52002,52.90112036
Tower Bay,2,3/06/2021 16:26:00,3/06/2021,154,13.0389452,371.2000122,6.867200226
Tower Bay,2,3/06/2021 17:26:00,3/06/2021,154,12.91024399,0,0
Tower Bay,2,3/06/2021 18:26:00,3/06/2021,154,12.95314407,0,0
Tower Bay,2,3/06/2021 19:26:00,3/06/2021,154,12.91024399,0,0
Tower Bay,2,3/06/2021 20:26:00,3/06/2021,154,12.95314407,0,0
Tower Bay,2,3/06/2021 21:26:00,3/06/2021,154,12.91024399,0,0
Tower Bay,2,3/06/2021 22:26:00,3/06/2021,154,12.8673439,0,0
Tower Bay,2,3/06/2021 23:26:00,3/06/2021,154,12.95314407,0,0
Oakhampton,2,4/06/2021 00:48:00,4/06/2021,155,13.42504883,0,0
Oakhampton,2,4/06/2021 01:48:00,4/06/2021,155,13.38214874,0,0
Oakhampton,2,4/06/2021 02:48:00,4/06/2021,155,13.42504883,0,0
Oakhampton,2,4/06/2021 03:48:00,4/06/2021,155,13.38214874,0,0
Oakhampton,2,4/06/2021 04:48:00,4/06/2021,155,13.38214874,0,0
Oakhampton,2,4/06/2021 05:48:00,4/06/2021,155,13.51084995,0,0
Oakhampton,2,4/06/2021 06:48:00,4/06/2021,155,13.42504883,0,0
Oakhampton,2,4/06/2021 07:48:00,4/06/2021,155,13.42504883,377.9200134,6.991520248
Oakhampton,2,4/06/2021 08:48:00,4/06/2021,155,13.42504883,2535.040039,46.89824072
Oakhampton,2,4/06/2021 09:48:00,4/06/2021,155,13.42504883,3816.959961,70.61375928
Oakhampton,2,4/06/2021 10:48:00,4/06/2021,155,13.63955116,7521.279785,139.143676
Oakhampton,2,4/06/2021 11:48:00,4/06/2021,155,13.81115246,5998.080078,110.9644814
Oakhampton,2,4/06/2021 12:48:00,4/06/2021,155,13.72535133,17080.32031,315.9859258
Oakhampton,2,4/06/2021 13:48:00,4/06/2021,155,13.63955116,10091.51953,186.6931113
Oakhampton,2,4/06/2021 14:48:00,4/06/2021,155,13.51084995,8378.879883,155.0092778
Oakhampton,2,4/06/2021 15:48:00,4/06/2021,155,13.42504883,431.519989,7.983119797
Oakhampton,2,4/06/2021 16:48:00,4/06/2021,155,13.42504883,94.68000031,1.751580006
Oakhampton,2,4/06/2021 17:48:00,4/06/2021,155,13.42504883,0,0
Oakhampton,2,4/06/2021 18:48:00,4/06/2021,155,13.42504883,0,0
Oakhampton,2,4/06/2021 19:48:00,4/06/2021,155,13.38214874,0,0
Oakhampton,2,4/06/2021 20:48:00,4/06/2021,155,13.38214874,0,0
Oakhampton,2,4/06/2021 21:48:00,4/06/2021,155,13.3392477,0,0
Oakhampton,2,4/06/2021 22:48:00,4/06/2021,155,13.38214874,0,0
Oakhampton,2,4/06/2021 23:48:00,4/06/2021,155,13.3392477,0,0
Tower Bay,2,4/06/2021 00:26:00,4/06/2021,155,13.0389452,0,0
Tower Bay,2,4/06/2021 01:26:00,4/06/2021,155,12.95314407,0,0
Tower Bay,2,4/06/2021 02:26:00,4/06/2021,155,12.95314407,0,0
Tower Bay,2,4/06/2021 03:26:00,4/06/2021,155,12.95314407,0,0
Tower Bay,2,4/06/2021 04:26:00,4/06/2021,155,12.73864269,0,0
Tower Bay,2,4/06/2021 05:26:00,4/06/2021,155,12.95314407,0,0
Tower Bay,2,4/06/2021 06:26:00,4/06/2021,155,12.73864269,0,0
Tower Bay,2,4/06/2021 07:26:00,4/06/2021,155,12.78154278,29.04999924,0.537424986
Tower Bay,2,4/06/2021 08:26:00,4/06/2021,155,12.8673439,1703.040039,31.50624072
Tower Bay,2,4/06/2021 09:26:00,4/06/2021,155,12.78154278,1173.439941,21.70863892
Tower Bay,2,4/06/2021 10:26:00,4/06/2021,155,13.0389452,6310.399902,116.7423982
Tower Bay,2,4/06/2021 11:26:00,4/06/2021,155,13.0389452,14341.12012,265.3107222
Tower Bay,2,4/06/2021 12:26:00,4/06/2021,155,13.08184528,7429.120117,137.4387222
Tower Bay,2,4/06/2021 13:26:00,4/06/2021,155,12.91024399,1697.920044,31.41152081
Tower Bay,2,4/06/2021 14:26:00,4/06/2021,155,12.8673439,1668.47998,30.86687964
Tower Bay,2,4/06/2021 15:26:00,4/06/2021,155,12.78154278,1193.920044,22.08752081
Tower Bay,2,4/06/2021 16:26:00,4/06/2021,155,12.82444382,345.2799988,6.387679977
Tower Bay,2,4/06/2021 17:26:00,4/06/2021,155,12.82444382,0,0
Tower Bay,2,4/06/2021 18:26:00,4/06/2021,155,12.78154278,0,0
Tower Bay,2,4/06/2021 19:26:00,4/06/2021,155,12.78154278,0,0
Tower Bay,2,4/06/2021 20:26:00,4/06/2021,155,12.69574261,0,0
Tower Bay,2,4/06/2021 21:26:00,4/06/2021,155,12.73864269,0,0
Tower Bay,2,4/06/2021 22:26:00,4/06/2021,155,12.73864269,0,0
Tower Bay,2,4/06/2021 23:26:00,4/06/2021,155,12.8673439,0,0
Oakhampton,2,5/06/2021 00:48:00,5/06/2021,156,13.29634762,0,0
Oakhampton,2,5/06/2021 01:48:00,5/06/2021,156,13.3392477,0,0
Oakhampton,2,5/06/2021 02:48:00,5/06/2021,156,13.3392477,0,0
Oakhampton,2,5/06/2021 03:48:00,5/06/2021,156,13.38214874,0,0
Oakhampton,2,5/06/2021 04:48:00,5/06/2021,156,13.3392477,0,0
Oakhampton,2,5/06/2021 05:48:00,5/06/2021,156,13.29634762,0,0
Oakhampton,2,5/06/2021 06:48:00,5/06/2021,156,13.29634762,0,0
Oakhampton,2,5/06/2021 07:48:00,5/06/2021,156,13.29634762,364.1600037,6.736960068
Oakhampton,2,5/06/2021 08:48:00,5/06/2021,156,13.25344753,458.8800049,8.48928009
Oakhampton,2,5/06/2021 09:48:00,5/06/2021,156,13.25344753,959.039978,17.74223959
Oakhampton,2,5/06/2021 10:48:00,5/06/2021,156,13.25344753,1996.800049,36.9408009
Oakhampton,2,5/06/2021 11:48:00,5/06/2021,156,13.29634762,2812.159912,52.02495837
Oakhampton,2,5/06/2021 12:48:00,5/06/2021,156,13.38214874,7336.959961,135.7337593
Oakhampton,2,5/06/2021 13:48:00,5/06/2021,156,13.38214874,3976.959961,73.57375928
Oakhampton,2,5/06/2021 14:48:00,5/06/2021,156,13.3392477,3595.52002,66.51712036
Oakhampton,2,5/06/2021 15:48:00,5/06/2021,156,13.25344753,1816.959961,33.61375928
Oakhampton,2,5/06/2021 16:48:00,5/06/2021,156,13.25344753,40.81999969,0.755169994
Oakhampton,2,5/06/2021 17:48:00,5/06/2021,156,13.29634762,0,0
Oakhampton,2,5/06/2021 18:48:00,5/06/2021,156,13.25344753,0,0
Oakhampton,2,5/06/2021 19:48:00,5/06/2021,156,13.29634762,0,0
Oakhampton,2,5/06/2021 20:48:00,5/06/2021,156,13.25344753,0,0
Oakhampton,2,5/06/2021 21:48:00,5/06/2021,156,13.25344753,0,0
Oakhampton,2,5/06/2021 22:48:00,5/06/2021,156,13.25344753,0,0
Oakhampton,2,5/06/2021 23:48:00,5/06/2021,156,13.29634762,0,0
Tower Bay,2,5/06/2021 00:26:00,5/06/2021,156,12.82444382,0,0
Tower Bay,2,5/06/2021 01:26:00,5/06/2021,156,12.78154278,0,0
Tower Bay,2,5/06/2021 02:26:00,5/06/2021,156,12.78154278,0,0
Tower Bay,2,5/06/2021 03:26:00,5/06/2021,156,12.82444382,0,0
Tower Bay,2,5/06/2021 04:26:00,5/06/2021,156,12.78154278,0,0
Tower Bay,2,5/06/2021 05:26:00,5/06/2021,156,12.78154278,0,0
Tower Bay,2,5/06/2021 06:26:00,5/06/2021,156,12.82444382,0,0
Tower Bay,2,5/06/2021 07:26:00,5/06/2021,156,12.82444382,15.39000034,0.284715006
Tower Bay,2,5/06/2021 08:26:00,5/06/2021,156,12.78154278,619.5200195,11.46112036
Tower Bay,2,5/06/2021 09:26:00,5/06/2021,156,12.82444382,1770.880005,32.76128009
Tower Bay,2,5/06/2021 10:26:00,5/06/2021,156,12.82444382,2068.47998,38.26687964
Tower Bay,2,5/06/2021 11:26:00,5/06/2021,156,12.91024399,6254.080078,115.7004814
Tower Bay,2,5/06/2021 12:26:00,5/06/2021,156,12.95314407,3462.399902,64.05439819
Tower Bay,2,5/06/2021 13:26:00,5/06/2021,156,12.91024399,1891.839966,34.99903937
Tower Bay,2,5/06/2021 14:26:00,5/06/2021,156,12.99604511,1033.280029,19.11568054
Tower Bay,2,5/06/2021 15:26:00,5/06/2021,156,12.91024399,202.1600037,3.739960068
Tower Bay,2,5/06/2021 16:26:00,5/06/2021,156,12.91024399,60.90000153,1.126650028
Tower Bay,2,5/06/2021 17:26:00,5/06/2021,156,12.8673439,0,0
Tower Bay,2,5/06/2021 18:26:00,5/06/2021,156,12.8673439,0,0
Tower Bay,2,5/06/2021 19:26:00,5/06/2021,156,12.8673439,0,0
Tower Bay,2,5/06/2021 20:26:00,5/06/2021,156,12.78154278,0,0
Tower Bay,2,5/06/2021 21:26:00,5/06/2021,156,12.73864269,0,0
Tower Bay,2,5/06/2021 22:26:00,5/06/2021,156,12.82444382,0,0
Tower Bay,2,5/06/2021 23:26:00,5/06/2021,156,12.91024399,0,0
Oakhampton,2,6/06/2021 00:48:00,6/06/2021,157,13.25344753,0,0
Oakhampton,2,6/06/2021 01:48:00,6/06/2021,157,13.25344753,0,0
Oakhampton,2,6/06/2021 02:48:00,6/06/2021,157,13.25344753,0,0
Oakhampton,2,6/06/2021 03:48:00,6/06/2021,157,13.25344753,0,0
Oakhampton,2,6/06/2021 04:48:00,6/06/2021,157,13.25344753,0,0
Oakhampton,2,6/06/2021 05:48:00,6/06/2021,157,13.21054554,0,0
Oakhampton,2,6/06/2021 06:48:00,6/06/2021,157,13.25344753,0,0
Oakhampton,2,6/06/2021 07:48:00,6/06/2021,157,13.25344753,396,7.326
Oakhampton,2,6/06/2021 08:48:00,6/06/2021,157,13.29634762,4291.839844,79.39903711
Oakhampton,2,6/06/2021 09:48:00,6/06/2021,157,13.3392477,4641.279785,85.86367603
Oakhampton,2,6/06/2021 10:48:00,6/06/2021,157,13.38214874,6028.799805,111.5327964
Oakhampton,2,6/06/2021 11:48:00,6/06/2021,157,13.55375004,21975.03906,406.5382227
Oakhampton,2,6/06/2021 12:48:00,6/06/2021,157,13.46794891,7480.319824,138.3859167
Oakhampton,2,6/06/2021 13:48:00,6/06/2021,157,13.51084995,7872,145.632
Oakhampton,2,6/06/2021 14:48:00,6/06/2021,157,13.42504883,2468.47998,45.66687964
Oakhampton,2,6/06/2021 15:48:00,6/06/2021,157,13.3392477,121.3600006,2.245160011
Oakhampton,2,6/06/2021 16:48:00,6/06/2021,157,13.3392477,52.91999817,0.979019966
Oakhampton,2,6/06/2021 17:48:00,6/06/2021,157,13.3392477,0,0
Oakhampton,2,6/06/2021 18:48:00,6/06/2021,157,13.29634762,0,0
Oakhampton,2,6/06/2021 19:48:00,6/06/2021,157,13.3392477,0,0
Oakhampton,2,6/06/2021 20:48:00,6/06/2021,157,13.38214874,0,0
Oakhampton,2,6/06/2021 21:48:00,6/06/2021,157,13.38214874,0,0
Oakhampton,2,6/06/2021 22:48:00,6/06/2021,157,13.38214874,0,0
Oakhampton,2,6/06/2021 23:48:00,6/06/2021,157,13.3392477,0,0
Tower Bay,2,6/06/2021 00:26:00,6/06/2021,157,12.99604511,0,0
Tower Bay,2,6/06/2021 01:26:00,6/06/2021,157,12.99604511,0,0
Tower Bay,2,6/06/2021 02:26:00,6/06/2021,157,13.0389452,0,0
Tower Bay,2,6/06/2021 03:26:00,6/06/2021,157,12.99604511,0,0
Tower Bay,2,6/06/2021 04:26:00,6/06/2021,157,12.99604511,0,0
Tower Bay,2,6/06/2021 05:26:00,6/06/2021,157,12.95314407,0,0
Tower Bay,2,6/06/2021 06:26:00,6/06/2021,157,12.78154278,0,0
Tower Bay,2,6/06/2021 07:26:00,6/06/2021,157,12.73864269,25.12999916,0.464904984
Tower Bay,2,6/06/2021 08:26:00,6/06/2021,157,12.69574261,1008.320007,18.65392014
Tower Bay,2,6/06/2021 09:26:00,6/06/2021,157,12.73864269,2237.439941,41.39263892
Tower Bay,2,6/06/2021 10:26:00,6/06/2021,157,12.78154278,3590.399902,66.42239819
Tower Bay,2,6/06/2021 11:26:00,6/06/2021,157,12.8673439,3061.76001,56.64256018
Tower Bay,2,6/06/2021 12:26:00,6/06/2021,157,12.95314407,4129.279785,76.39167603
Tower Bay,2,6/06/2021 13:26:00,6/06/2021,157,12.95314407,1424,26.344
Tower Bay,2,6/06/2021 14:26:00,6/06/2021,157,12.99604511,712.3200073,13.17792014
